,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Basin_ID
94,0.47137486934661865,2.9649314880371094,1.721897641567904,0.564495037665417,0.7827706933021545,0.755548357963562,-0.17655445635318756,0.7123902031652796,-27.983319759368896,44.52716904168262,26.70191048123297,0.42857142857142855,camels_02143000
95,0.3707752823829651,2.15500545501709,1.467993683575338,0.5557353608363569,0.8288356065750122,0.7518743276596069,-0.24277231097221375,0.6736451765941157,-31.034347414970398,13.393748131878732,40.60779382942654,0.44,camels_02149000
96,0.3033391833305359,2.6479976177215576,1.627266916557194,0.6477809812882351,1.0182485580444336,0.9080134630203247,-0.07019016146659851,0.6604949127243241,-5.038172751665115,31.888555237516364,-4.898058240157853,0.5833333333333334,camels_02152100
97,0.15171468257904053,5.272550582885742,2.296203515127904,0.6038347318894601,1.0917268991470337,0.9617980718612671,-0.05012770742177963,0.6164980986794865,5.796721577644348,-22.805120461065894,15.910018676520332,0.16666666666666666,camels_02177000
98,0.25483524799346924,6.3254780769348145,2.5150503130026673,0.605519396810511,0.951301634311676,0.9571612477302551,-0.04967145249247551,0.610887860924385,-12.422364205121994,-28.550991664314335,4.123135099486938,0.1,camels_02178400
99,0.48914217948913574,2.3473124504089355,1.5320941388860332,0.4925703017574662,0.6115090847015381,1.1460613012313843,0.05377114191651344,0.7080654119983948,-42.2441840171814,-27.13421675019759,-799.5611511690548,0.25,camels_02196000
100,0.3902204632759094,2.9216597080230713,1.709286315402739,0.3188197172786773,0.4554254114627838,0.7597959637641907,-0.10709994286298752,0.6687189772053811,-55.49127459526062,-55.2305856632169,-85.20475920543703,1.0714285714285714,camels_02202600
101,0.37394970655441284,5.145866870880127,2.2684503236527194,0.3444707727228853,0.4557661712169647,0.9468916654586792,-0.017575468868017197,0.6384649225525466,-52.14143395423889,-24.959362425247246,58.740554056210634,0.6842105263157895,camels_02212600
102,0.46157753467559814,2.517717123031616,1.5867315850614483,0.34003208208140545,0.4946238696575165,0.6607857942581177,-0.1750435084104538,0.744879749559613,-51.57191753387451,-21.004193493058057,-550.2208378031777,0.5,camels_02215100
103,0.2722620368003845,5.978934288024902,2.4451859414009607,0.11213061953026549,0.31500935554504395,0.5620741844177246,-0.1836358606815338,0.643179549589022,-69.17452216148376,-89.89000317379391,-1097908984375.0,0.47058823529411764,camels_02216180
104,0.46856361627578735,1.8518744707107544,1.3608359455535977,0.537209720006276,0.6681087613105774,0.9272550344467163,-0.03774518519639969,0.6857847570143647,-33.50716233253479,10.393917046891206,-93.91976426121994,0.35294117647058826,camels_02221525
105,0.3369976282119751,1.6108620166778564,1.2691973907465524,0.6124107559259515,0.9181786775588989,1.1327961683273315,0.06881077587604523,0.645181918451919,-6.804932653903961,-34.362505827574054,-811.5589594802886,1.2666666666666666,camels_02231000
106,0.32431238889694214,1.8913853168487549,1.3752764510631144,0.4270383202329274,0.6584286689758301,0.7975131869316101,-0.12281747162342072,0.5869464891357424,-36.9926780462265,-14.91467723435347,-2.2607392459719997,0.8,camels_02231342
107,-0.4214756488800049,0.4204905033111572,0.6484523909364182,0.28399418646864394,1.4111638069152832,1.4247885942459106,0.3352372646331787,0.5960652291616704,66.13574028015137,-23.939584627014835,-822.0284289458426,1.8888888888888888,camels_02235200
108,0.3338134288787842,2.819216251373291,1.6790521884007332,0.3216758735287184,0.4832655191421509,0.8331181406974792,-0.07909893244504929,0.5934787313296755,-49.347418546676636,-14.081661472171527,-1207.8681996373516,0.7894736842105263,camels_02245500
